SURFACE_TY,CONDITION,WIDTH,the_geom,CANOPY,PMAID,TRAIL_NUM,TRAIL_ID,PMA_NAME,SHAPE_LENG,GRADE_TYPE,DISTRICT,GRADE_PERC,TRAIL_CLAS,SHAPE_LE_1,DATE_TIME,PICTURES,FIELD_NOTE,GIS_LENGTH,GIS_EDT_DT,AMWOID,SHAPE_LEN
Gravel,Good,5,"MULTILINESTRING ((-122.30403697028319 47.671561432949346, -122.30414524090142 47.671584011283755, -122.30423972392477 47.6716398584102, -122.30434610121617 47.67174075226439, -122.30442185139874 47.671799455366724, -122.30450081512635 47.6718463789448, -122.30464789759253 47.67191534273872, -122.3047477915482 47.67194845505885, -122.30511616047002 47.67194716731356, -122.30517749581567 47.671944789804236, -122.30530208260679 47.6719360678821, -122.30536063042054 47.67192490121572, -122.30552484189279 47.67191772352676, -122.30554583857868 47.67190665609185, -122.30582862966298 47.67183993480353, -122.30590126148424 47.67184233710043, -122.30591633982978 47.67183721598652))",High,391,20,391-20,RAVENNA PARK,522.85961919,Steep,NE,10,1,522.85961919,10/31/2016 12:00:00 AM +0000,-,-,524.60042838,02/20/2017 12:00:00 AM +0000,TRAIL-6403,0
Soil,Worn,2,"MULTILINESTRING ((-122.25791608472629 47.673710311296325, -122.25777675754954 47.67379367763777, -122.25758955223165 47.67381413674558, -122.25722287713313 47.673857540073996, -122.2570580907296 47.67385701136138, -122.25689720582211 47.673859021778284, -122.25663345824485 47.67388302381722, -122.25640496528897 47.67393505148088, -122.25625386776582 47.67401458136239, -122.25608027777082 47.6741125105491, -122.25589044385174 47.67417699586542, -122.2555828556986 47.674279182765595, -122.25549744096631 47.67437859837269, -122.25550679751287 47.67444059728712, -122.25568264714545 47.67456521707763, -122.25595838025144 47.674698947288064, -122.2561403259436 47.67473785929882, -122.25623207180013 47.674725805083746, -122.25630759473144 47.67472090814093, -122.25637416700143 47.67473070168635, -122.25645192677044 47.67475028961078, -122.25651318390952 47.67478155429005, -122.25659703623644 47.67479190549486, -122.25679798223682 47.67479008859733, -122.25693224490463 47.674781238590214, -122.25710566794898 47.67476786439025, -122.25720133002915 47.674746590039376, -122.25738868535205 47.67474139396965, -122.25749889230103 47.674742922969635, -122.25762700028471 47.67472747952128, -122.25770532055056 47.67472823298368, -122.25776486375786 47.674696403239, -122.2577844440013 47.674610609283675, -122.25777213560691 47.674557496689204, -122.25778661028353 47.674432819744574, -122.25778688407904 47.67442735581394, -122.25779815589857 47.67418558428, -122.2577460797106 47.673952597632756, -122.2577387558057 47.673876167431175, -122.25776700267119 47.673834015745776, -122.25784675360967 47.67381723440199, -122.25795641124525 47.673862543824455))",Open,398,80,398-80,WARREN G. MAGNUSON PARK,1670.29617217,Gradual,NE,4,1,1670.29617217,10/24/2016 12:00:00 AM +0000,-,-,1670.29951276,02/08/2017 12:00:00 AM +0000,TRAIL-7812,0
Bark,Good,4,"MULTILINESTRING ((-122.29458384902597 47.64616703430593, -122.29485525081058 47.64597118455396))",High,393,9,393 -9,FOSTER ISLAND (WASH. PARK),97.16776261,Flat,NE,3,1,97.16776261,10/17/2016 12:00:00 AM +0000,-,-,97.87333199,02/20/2017 12:00:00 AM +0000,TRAIL-2509,0
Soil,Good,1,"MULTILINESTRING ((-122.32753221440446 47.720838964170795, -122.3274987300631 47.72092459081718, -122.32749360977924 47.72093725054937, -122.32752011986726 47.72097539088639, -122.32751873047863 47.72102069059915, -122.32756417978628 47.72112861053857, -122.32765497017203 47.72116566112393, -122.3277071144268 47.721180407773026))",High,361,36,361-36,NORTHACRES PARK,149.94047664,Gradual,NW,3,2,149.94047664,10/17/2016 12:00:00 AM +0000,-,-,149.94077652,02/08/2017 12:00:00 AM +0000,TRAIL-5821,0
Concrete,Good,4,"MULTILINESTRING ((-122.30555310286155 47.67133599723387, -122.30557132278744 47.671300307639676, -122.30555365601772 47.671254952320034, -122.30553212406518 47.67122186441484, -122.30552232813979 47.671170988185914, -122.30547305112779 47.671140075105036, -122.30547581048013 47.67109323236146))",Open,391,116,391-116,RAVENNA PARK,96.44525621,Flat,NE,0,1,96.44525621,10/31/2016 12:00:00 AM +0000,-,-,96.44544909,02/08/2017 12:00:00 AM +0000,TRAIL-6407,0
Gravel,Good,3,"MULTILINESTRING ((-122.30402659230484 47.67230321574001, -122.30402515782427 47.672342092463104, -122.30398925779458 47.67238261597572, -122.30400111629079 47.67246086479616, -122.30398352690013 47.67255659155225, -122.30403631858523 47.6726648596587, -122.30403178654431 47.67268398427844, -122.30402478585215 47.67270558138029))",Low,391,68,391-68,RAVENNA PARK,151.99683357,Steep,NE,9,1,151.99683357,10/31/2016 12:00:00 AM +0000,-,-,151.99713757,02/08/2017 12:00:00 AM +0000,TRAIL-6412,0
Soil,Good,3,"MULTILINESTRING ((-122.30332941110174 47.672195561872044, -122.30357418477948 47.67214055838777, -122.30374714934781 47.67209625088846, -122.30380391632269 47.67210940080056, -122.30386168312882 47.67215416769977, -122.3038951002861 47.6721426343865, -122.30396565702553 47.6721465796331, -122.30402643009383 47.67214667940652))",Open,391,123,391-123,RAVENNA PARK,97.97845765,Flat,NE,0,2,97.97845765,10/31/2016 12:00:00 AM +0000,-,-,187.24004946,02/20/2017 12:00:00 AM +0000,TRAIL-6412,0
Gravel,Good,8,"MULTILINESTRING ((-122.30358578870653 47.66976215798767, -122.3034818134033 47.66981769714334, -122.30341551554923 47.6698597255892, -122.30335247880019 47.66989147267142, -122.30328914877887 47.66991285291864, -122.3032409170296 47.669929970326876, -122.3031925717738 47.669942933928745, -122.30314422369509 47.66995593982733, -122.30308015371017 47.66996910266628, -122.30304392411787 47.66997985340613, -122.30299545973499 47.66998874867204, -122.30296221673308 47.669997402572015, -122.3029136348732 47.670002144068505, -122.30287126279725 47.6700109166082, -122.30281366917522 47.670019925963295, -122.3027677991722 47.67003080096894, -122.3027132491434 47.67003972963195, -122.30266771069292 47.670044431767316, -122.30262826431618 47.67004909579258, -122.3026070194828 47.67005142718454, -122.30259285155779 47.67005289364342))",Open,391,58,391-58,RAVENNA PARK,271.78005842,Gradual,NE,4,1,271.78005842,10/31/2016 12:00:00 AM +0000,-,-,271.78060199,02/08/2017 12:00:00 AM +0000,TRAIL-6407,0
Soil,Good,1,"MULTILINESTRING ((-122.25077311271332 47.67514830536931, -122.25061787421316 47.67491960120186, -122.25058227850363 47.67488040096911, -122.25053903098926 47.674858448348786, -122.25053494101044 47.67485455633168, -122.25057562472195 47.6748667965112, -122.25059924448122 47.67486808056661, -122.25069073131849 47.67488017629244, -122.25088809245987 47.67493131018726))",Open,398,129,398-129,WARREN G. MAGNUSON PARK,178.46145333,Moderate,NE,5,2,178.46145333,10/24/2016 12:00:00 AM +0000,-,-,215.46895917,02/23/2017 12:00:00 AM +0000,TRAIL-7810,0
Soil,Good,1,"MULTILINESTRING ((-122.25064533621942 47.67472311614885, -122.25069490460112 47.67475066829101, -122.25073715484064 47.67478494141962, -122.25081666447709 47.67482481419207, -122.25085758341844 47.674848557972915, -122.2509154504781 47.674881985430154))",Open,398,130,398-130,WARREN G. MAGNUSON PARK,79.50018185,Gradual,NE,3,2,79.50018185,10/24/2016 12:00:00 AM +0000,-,-,88.53033859,02/23/2017 12:00:00 AM +0000,TRAIL-7810,0
Soil,Good,1,"MULTILINESTRING ((-122.25225998772864 47.67379891582335, -122.25221587986023 47.67377086095499, -122.25217558048044 47.67375502092613, -122.25213739063533 47.67374766111782, -122.25208901002574 47.673709650594546, -122.25207031946061 47.673698631300134, -122.25201453052253 47.67368642053187, -122.25199521991757 47.67369899074975, -122.25197670986788 47.67371532116943))",Open,398,135,398-135,WARREN G. MAGNUSON PARK,89.23335995,Moderate,NE,5,2,89.23335995,10/24/2016 12:00:00 AM +0000,-,-,89.1522692,02/23/2017 12:00:00 AM +0000,TRAIL-7810,0
Gravel,Good,8,"MULTILINESTRING ((-122.25588588130243 47.67735743872158, -122.25549664669525 47.67740158651006, -122.25541466095741 47.677401618491174, -122.25539722441665 47.6773577418815, -122.25539290261979 47.67724181454669, -122.25537300298987 47.677174951799124, -122.25534891126271 47.677147993150484))",Open,398,16,398-16,WARREN G. MAGNUSON PARK,212.66117515,Flat,NE,0,1,212.66117515,10/24/2016 12:00:00 AM +0000,-,-,212.66160047,02/08/2017 12:00:00 AM +0000,TRAIL-7803,0
Concrete,Good,3,"MULTILINESTRING ((-122.25079632025233 47.67592676551106, -122.2508534172109 47.67610449197877))",Open,398,125,398-125,WARREN G. MAGNUSON PARK,66.33701145,Flat,NE,0,1,66.33701145,10/24/2016 12:00:00 AM +0000,-,-,66.33714412,02/08/2017 12:00:00 AM +0000,TRAIL-7809,0
Soil,Overgrown,1,"MULTILINESTRING ((-122.2517963071279 47.67379339730184, -122.25168338267687 47.67390274928314, -122.25167107464598 47.67391193347577))",Open,398,133,398-133,WARREN G. MAGNUSON PARK,53.15021637,Flat,NE,0,2,53.15021637,10/24/2016 12:00:00 AM +0000,-,-,53.15032267,02/08/2017 12:00:00 AM +0000,TRAIL-7810,0
Gravel,Good,2,"MULTILINESTRING ((-122.25703998061394 47.677798974614774, -122.25701776429374 47.67788689918092, -122.25698117159027 47.67794308235798, -122.25690776858895 47.67802918249286, -122.25679885473086 47.67811309313693, -122.25674521145972 47.678145927215915, -122.25670323445176 47.67814069695289))",Open,398,103,398-103,WARREN G. MAGNUSON PARK,160.21684853,Moderate,NE,5,1,160.21684853,10/24/2016 12:00:00 AM +0000,-,-,160.21716896,02/08/2017 12:00:00 AM +0000,TRAIL-7804,0
Gravel,Good,3,"MULTILINESTRING ((-122.25683042257901 47.67786475401845, -122.25683849975513 47.677888962698184, -122.25682752131233 47.677941824772454, -122.25681155330119 47.677979231272275, -122.25679308940607 47.67801932543791, -122.25675490463371 47.678068361402524, -122.25673810710019 47.67808876252821, -122.25671424548803 47.6781073528682, -122.25670223699355 47.678124121892445, -122.25670323445176 47.67814069695289, -122.25668644338798 47.6781753420814))",Open,398,104,398-104,WARREN G. MAGNUSON PARK,121.88023219,Gradual,NE,3,1,121.88023219,10/24/2016 12:00:00 AM +0000,-,-,121.88047595,02/08/2017 12:00:00 AM +0000,TRAIL-7804,0
Asphalt,Good,5,"MULTILINESTRING ((-122.2605057130263 47.67785618963716, -122.26027625018179 47.67786660671853, -122.26014934950983 47.67786743039924, -122.26002496047941 47.67783388245033, -122.25976200415212 47.677765013346225, -122.25955225869987 47.67774147449662, -122.25930639353848 47.677754215278924, -122.25904872926937 47.67782007370353, -122.25884553732405 47.677850671604446))",Open,398,107,398-107,WARREN G. MAGNUSON PARK,409.30177051,Flat,NE,0,1,409.30177051,10/24/2016 12:00:00 AM +0000,-,-,422.67216271,02/23/2017 12:00:00 AM +0000,TRAIL-7802,0
Gravel,Good,4,"MULTILINESTRING ((-122.36559061756172 47.73263900309658, -122.36561966247051 47.73266893338183, -122.36567836126801 47.73271874789042, -122.36561347888026 47.73276907748401, -122.36553587522165 47.732809156841576, -122.36531057040905 47.73282567658482, -122.36524652905614 47.73281256760184, -122.36516734593397 47.73278910141527, -122.36508354592252 47.73278925348866, -122.36500792109034 47.73281474840354, -122.36495379743567 47.73285191666132, -122.3649193814648 47.73307273038342, -122.36485275861722 47.73314921479234, -122.36476639337432 47.73322660206532, -122.36465633733582 47.73323681944762, -122.36461789862625 47.73325978980184, -122.36461354971355 47.7332670531708, -122.36461272279931 47.73327197524744, -122.36461240042394 47.73327424659446))",High,301,5,301-5,LLANDOVER WOODS GREENSPACE,432.75350074,Steep,NW,9,1,432.75350074,10/20/2016 12:00:00 AM +0000,-,-,432.75436625,02/08/2017 12:00:00 AM +0000,TRAIL-4402,0
Gravel,Good,4,"MULTILINESTRING ((-122.3633545532585 47.732584653933785, -122.3635340088044 47.73252881317878, -122.36367644091159 47.73253147399466, -122.36378620819963 47.7325757337326, -122.36432297453514 47.73284750002095, -122.36446669660938 47.73283617609097, -122.36456284538085 47.732797985975715, -122.36462137097165 47.73276275954112, -122.36467423882162 47.73272324682544, -122.36472418038241 47.73267539709886, -122.36494857758366 47.73255934516064, -122.36505575533855 47.73256682549115, -122.36510466988926 47.73256977871304, -122.36523788795816 47.73258142969094, -122.36527138711533 47.732578037123005, -122.36534104295954 47.73257048217864))",High,301,3,301-3,LLANDOVER WOODS GREENSPACE,570.38418465,Steep,NW,9,1,570.38418465,10/20/2016 12:00:00 AM +0000,-,-,570.38532542,02/08/2017 12:00:00 AM +0000,TRAIL-4402,0
Gravel,Worn,4,"MULTILINESTRING ((-122.25275847588382 47.67771133774019, -122.25282944585997 47.67774186629124, -122.25288661611485 47.677746645099326, -122.25295403772591 47.6777437243164, -122.2529908334362 47.677729389697696, -122.25300273145986 47.67770629385162, -122.25299898640306 47.67766355340205, -122.2529871576443 47.67763408634607, -122.25297808913076 47.6775987789542, -122.25296153040091 47.67755707256085, -122.25296665631977 47.67751778394838, -122.25299234678394 47.67746658403557, -122.25312837152856 47.67735906870361, -122.25316151892048 47.67732534388446, -122.25315912572628 47.677278897380326, -122.25316443736428 47.677221402374066, -122.2531500729681 47.67715533929765, -122.25316529641653 47.6770409144737, -122.25321940195936 47.67699780573223, -122.25327951879146 47.67696542430281, -122.2533652859606 47.676960296430686, -122.2534423017609 47.67696812999141, -122.25360416384102 47.67696613848173, -122.25362347235085 47.67693474594196, -122.25364387797907 47.676861180513065, -122.25363289183109 47.676711514412176, -122.25368693941448 47.676635267124574))",Open,398,69,398-69,WARREN G. MAGNUSON PARK,576.23896302,Flat,NE,0,1,576.23896302,10/24/2016 12:00:00 AM +0000,-,-,576.24011551,02/08/2017 12:00:00 AM +0000,TRAIL-7807,0
Gravel,Good,4,"MULTILINESTRING ((-122.30645703149577 47.63620455429268, -122.30640862355038 47.63625669813672))",High,3023,3,3023-3,INTERLAKEN PARK,22.45456522,Moderate,CE,8,1,22.45456522,10/19/2016 12:00:00 AM +0000,-,-,22.45461013,02/08/2017 12:00:00 AM +0000,TRAIL-3210,0
Soil,Worn,3,"MULTILINESTRING ((-122.30743680119036 47.63372643129924, -122.30736084377645 47.63379181012535))",High,3023,6,3023-6,INTERLAKEN PARK,29.75882883,Gradual,CE,4,1,29.75882883,10/19/2016 12:00:00 AM +0000,-,-,30.32252625,02/20/2017 12:00:00 AM +0000,TRAIL-3204,0
Bark,Good,3,"MULTILINESTRING ((-122.32589335317093 47.72210567133991, -122.32585694137485 47.72215566923407, -122.32577577679044 47.722243592634484, -122.32576039415956 47.722361993609006))",High,361,9,361-9,NORTHACRES PARK,100.68985127,Flat,NW,1,1,100.68985127,10/17/2016 12:00:00 AM +0000,-,-,101.46004305,02/20/2017 12:00:00 AM +0000,TRAIL-5815,0
Bark,Worn,3,"MULTILINESTRING ((-122.32118474896737 47.70474166061594, -122.32108221202812 47.704828094937206, -122.32054787116057 47.704680113626765))",High,416,12,416-12,THORTON CREEK PARK #6,182.59859936,Flat,NW,2,2,182.59859936,10/18/2016 12:00:00 AM +0000,-,-,182.59896456,02/08/2017 12:00:00 AM +0000,TRAIL-7301,0
Gravel,Worn,3,"MULTILINESTRING ((-122.29636945588645 47.641375478871964, -122.29628608242581 47.641318465779804, -122.29618392874842 47.64130920083951, -122.29592976011503 47.641195314129014, -122.29545044293651 47.641345019419006, -122.2953010676135 47.641361382426254, -122.29520967295717 47.64135020985054))",Low,393,26,393 -26,WASHINGTON PARK AND ARBORETUM,320.19574988,Flat,NE,0,1,320.19574988,10/17/2016 12:00:00 AM +0000,-,-,320.19639028,02/08/2017 12:00:00 AM +0000,TRAIL-7901,0
Soil,Worn,2,"MULTILINESTRING ((-122.29730878925245 47.641633460726176, -122.29728234441134 47.64139619864129, -122.29709460720217 47.641279869814326, -122.29695534052821 47.64130780702489, -122.29685455283997 47.64132163762257, -122.29672308937688 47.641422817646344, -122.29644186470864 47.641527332683886))",Low,393,27,393 -27,WASHINGTON PARK AND ARBORETUM,338.97939846,Flat,NE,0,1,338.97939846,10/17/2016 12:00:00 AM +0000,-,-,338.98007642,02/08/2017 12:00:00 AM +0000,TRAIL-7901,0
Concrete,Good,5,"MULTILINESTRING ((-122.32820810799063 47.72174726965277, -122.32820192759254 47.72176200160617, -122.32819510794224 47.72178976908904, -122.32818872690619 47.72181512888175, -122.32818771332317 47.72185044798479, -122.3281996815975 47.72187796647556, -122.3282150927987 47.72190175685664, -122.32823449733931 47.721922923820244, -122.32825926744917 47.72193647996845, -122.32828400595523 47.721948752792365, -122.32831795126829 47.72196347507432, -122.32835588992387 47.721975573926585, -122.32838798697976 47.721996575358986, -122.3283313703984 47.72204776916354, -122.32833300719516 47.72210461610416, -122.32838094457894 47.722159719824134, -122.32844272100745 47.72218307950999, -122.32852073130728 47.722184898520496, -122.32860389385904 47.72215637737812, -122.32863344507122 47.72211887585918, -122.32863907384761 47.72208013171485, -122.32861550461105 47.72203722024812, -122.32857235815966 47.72200224179488, -122.32851710478117 47.721985907113606, -122.32846433067016 47.72198233405263, -122.32842868938242 47.721988488645586, -122.32838798697976 47.721996575358986))",High,361,26,361-26,NORTHACRES PARK,351.1441561,Flat,NW,1,1,351.1441561,10/17/2016 12:00:00 AM +0000,-,-,351.14485839,02/08/2017 12:00:00 AM +0000,TRAIL-5802,0
Concrete,Good,4,"MULTILINESTRING ((-122.32798526716356 47.72186764646024, -122.32792665450695 47.72174538950843))",High,361,4,361-4,NORTHACRES PARK,46.87079573,Flat,NW,2,1,46.87079573,10/17/2016 12:00:00 AM +0000,-,-,46.87088948,02/08/2017 12:00:00 AM +0000,TRAIL-5803,0
